file,image_filename,company,year,image_path,humans_detected,faces_detected,portrait_style,largest_face_ratio,gender_male,gender_female,gender_unknown,age_youth,age_young_adult,age_middle_age,age_senior,safety_equipment_count,office_items_count,industrial_equipment_count,suggested_category,confidence,reasoning,has_error,error_message
JFEHoldings_2002,JFEHoldings_2002_page1_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page1_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page1_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page1_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page1_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page1_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page3_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page3_img1.jpeg,2,2,False,0.0,0,2,0,0,1,1,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 2 people, 2 faces",False,
JFEHoldings_2002,JFEHoldings_2002_page4_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page4_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page4_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page4_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page4_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page4_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page8_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page8_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page8_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page8_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page9_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page9_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page9_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page9_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page9_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page9_img3.jpeg,9,7,False,0.0,4,3,0,2,5,0,0,0,6,0,Office/Knowledge Workers,0.8,Office items with 9 people detected | 6 office items found,False,
JFEHoldings_2002,JFEHoldings_2002_page10_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page10_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page10_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page10_img2.jpeg,13,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 13 people, 0 faces",False,
JFEHoldings_2002,JFEHoldings_2002_page10_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page10_img3.jpeg,8,2,False,0.0,0,2,0,0,2,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 8 people, 2 faces",False,
JFEHoldings_2002,JFEHoldings_2002_page19_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page19_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page19_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page19_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page19_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page19_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page23_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page23_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page23_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page23_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page23_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page23_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page28_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page28_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page28_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page28_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page28_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page28_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page28_img4.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page28_img4.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page28_img5.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page28_img5.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page29_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page29_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page29_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page29_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page29_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page29_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page29_img4.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page29_img4.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page29_img5.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page29_img5.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page29_img6.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page29_img6.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page31_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page31_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page32_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page32_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page32_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page32_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page32_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page32_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page33_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page33_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page34_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page34_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page34_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page34_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page34_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page34_img3.jpeg,1,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 0 faces",False,
JFEHoldings_2002,JFEHoldings_2002_page34_img4.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page34_img4.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page34_img5.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page34_img5.jpeg,1,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 0 faces",False,
JFEHoldings_2002,JFEHoldings_2002_page34_img6.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page34_img6.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page34_img7.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page34_img7.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page35_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page35_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page35_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page35_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page35_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page35_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page35_img4.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page35_img4.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page35_img5.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page35_img5.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page36_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page36_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page36_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page36_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page36_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page36_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page36_img4.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page36_img4.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page37_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page37_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page37_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page37_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page46_img1.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page46_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page46_img2.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page46_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
JFEHoldings_2002,JFEHoldings_2002_page46_img3.jpeg,JFE Holdings,2002,data/image\JFEHoldings_2002_page46_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page1_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page1_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page2_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page2_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page3_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page3_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page3_img2.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page3_img2.jpeg,1,1,True,0.13167835941716136,1,0,0,1,0,0,0,0,0,0,Leadership/Executives,0.85,Single person in formal portrait composition | Face occupies 13.2% of image,False,
UNITIKA_2006,UNITIKA_2006_page4_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page4_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page5_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page5_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page6_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page6_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page7_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page7_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page7_img2.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page7_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page8_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page8_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page9_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page9_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page10_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page10_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page11_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page11_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page12_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page12_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page13_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page13_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page14_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page14_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page15_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page15_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page16_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page16_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page17_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page17_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page17_img2.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page17_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page17_img4.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page17_img4.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page17_img5.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page17_img5.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page17_img6.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page17_img6.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page17_img7.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page17_img7.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page17_img8.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page17_img8.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page17_img9.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page17_img9.jpeg,1,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 0 faces",False,
UNITIKA_2006,UNITIKA_2006_page17_img10.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page17_img10.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page17_img11.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page17_img11.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page18_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page18_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page18_img2.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page18_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page18_img3.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page18_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page18_img4.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page18_img4.jpeg,1,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 1 people, 0 faces",False,
UNITIKA_2006,UNITIKA_2006_page18_img5.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page18_img5.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page18_img6.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page18_img6.jpeg,2,1,False,0.023469857340082834,0,1,0,0,1,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 2 people, 1 faces",False,
UNITIKA_2006,UNITIKA_2006_page19_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page19_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page19_img3.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page19_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page19_img6.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page19_img6.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page20_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page20_img1.jpeg,3,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 3 people, 0 faces",False,
UNITIKA_2006,UNITIKA_2006_page20_img3.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page20_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page20_img10.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page20_img10.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page21_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page21_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page21_img2.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page21_img2.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page21_img3.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page21_img3.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page21_img5.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page21_img5.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page21_img6.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page21_img6.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page22_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page22_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page23_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page23_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page24_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page24_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page24_img2.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page24_img2.jpeg,11,1,False,0.004254727474972192,0,1,0,1,0,0,0,0,3,0,Office/Knowledge Workers,0.8,Office items with 11 people detected | 3 office items found,False,
UNITIKA_2006,UNITIKA_2006_page24_img3.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page24_img3.jpeg,8,0,False,0.0,0,0,0,0,0,0,0,0,4,0,Office/Knowledge Workers,0.8,Office items with 8 people detected | 4 office items found,False,
UNITIKA_2006,UNITIKA_2006_page25_img1.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page25_img1.jpeg,0,0,False,0.0,0,0,0,0,0,0,0,0,0,0,No People Detected,1.0,No human figures detected in image,False,
UNITIKA_2006,UNITIKA_2006_page25_img2.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page25_img2.jpeg,2,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 2 people, 0 faces",False,
UNITIKA_2006,UNITIKA_2006_page25_img3.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page25_img3.jpeg,16,2,False,0.0,1,1,0,0,2,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 16 people, 2 faces",False,
UNITIKA_2006,UNITIKA_2006_page25_img4.jpeg,UNITIKA,2006,data/image\UNITIKA_2006_page25_img4.jpeg,7,0,False,0.0,0,0,0,0,0,0,0,0,0,0,Mixed/Ambiguous,0.5,"Insufficient context clues for confident classification | Detected: 7 people, 0 faces",False,
